# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
CentOS-71-64-minimal;60;1430927873;-10993.63;0.30;8965.00
CentOS-71-64-minimal;60;1430927933;-5695.67;0.42;5328.40
CentOS-71-64-minimal;60;1430927993;-5057.07;0.50;4686.13
CentOS-71-64-minimal;60;1430928053;-4653.40;1.17;4381.62
CentOS-71-64-minimal;60;1430928113;-2796.60;1.18;2666.02
CentOS-71-64-minimal;60;1430928173;-2381.02;0.90;2355.03
CentOS-71-64-minimal;60;1430928233;-3408.40;0.30;3240.30
CentOS-71-64-minimal;60;1430928293;-2788.09;0.30;2765.31
CentOS-71-64-minimal;60;1430928353;-3165.68;0.38;3090.62
CentOS-71-64-minimal;60;1430928413;-3463.78;0.23;3274.03
